match_run_id,lead_id,pos_id,warehouse_number,match_type,lifecycle_state,primary_transaction,final_score,combined_field_score,full_address_score,business_name_score,email_boost,phone_boost,winning_set,embedding_model,lead_fiscal_year,lead_fiscal_period,lead_week,pos_fiscal_year,pos_fiscal_period,pos_week,lead_business_name,pos_business_name,order_amount,created_date
github-28293475922-1-569,LEAD00387119,GPOS46342293,569,Exact,Closed - Match,True,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,1,2,CGI,CGI,362.5,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS50687640,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,2,1,CGI,CGI,499.66,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS50687641,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,2,4,CGI,CGI,414.23,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS51524969,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,3,3,CGI,CGI,355.12,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS55781427,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,4,3,CGI,CGI,217.39,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS56358440,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,5,3,CGI,CGI,468.98,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS60494049,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,6,4,CGI,CGI,581.34,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS61857903,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,7,3,CGI,CGI,258.05,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS65327949,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,8,1,CGI,CGI,381.4,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS66759948,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,9,4,CGI,CGI,222.74,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS66759949,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,9,1,CGI,CGI,413.18,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS67791021,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,10,2,CGI,CGI,276.74,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387119,GPOS68917828,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,2,2026,11,1,CGI,CGI,521.13,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387194,GPOS51523218,569,Exact,Closed - Match,True,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,3,2,2026,3,2,DELIGHT PASTRY LLC,DELIGHT PASTRY LLC,303.27,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS46342727,569,Exact,Closed - Match,True,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,1,1,NEW ERA HEALING LLC,NEW ERA HEALING LLC,217.91,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS50688075,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,2,3,NEW ERA HEALING LLC,NEW ERA HEALING LLC,654.68,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS50688076,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,2,2,NEW ERA HEALING LLC,NEW ERA HEALING LLC,157.29,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS50688077,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,2,1,NEW ERA HEALING LLC,NEW ERA HEALING LLC,575.38,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS51525408,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,3,4,NEW ERA HEALING LLC,NEW ERA HEALING LLC,188.46,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS51525409,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,3,2,NEW ERA HEALING LLC,NEW ERA HEALING LLC,598.91,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS55781830,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,4,2,NEW ERA HEALING LLC,NEW ERA HEALING LLC,570.7,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS55781831,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,4,4,NEW ERA HEALING LLC,NEW ERA HEALING LLC,436.35,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS56358816,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,5,4,NEW ERA HEALING LLC,NEW ERA HEALING LLC,295.98,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS56358817,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,5,2,NEW ERA HEALING LLC,NEW ERA HEALING LLC,684.58,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS60494472,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,6,1,NEW ERA HEALING LLC,NEW ERA HEALING LLC,509.98,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS60494473,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,6,4,NEW ERA HEALING LLC,NEW ERA HEALING LLC,423.45,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS61858326,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,7,4,NEW ERA HEALING LLC,NEW ERA HEALING LLC,701.68,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS61858327,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,7,2,NEW ERA HEALING LLC,NEW ERA HEALING LLC,240.2,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS65328395,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,8,3,NEW ERA HEALING LLC,NEW ERA HEALING LLC,655.91,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS65328396,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,8,1,NEW ERA HEALING LLC,NEW ERA HEALING LLC,273.19,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS66760377,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,9,4,NEW ERA HEALING LLC,NEW ERA HEALING LLC,455.77,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS66760378,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,9,1,NEW ERA HEALING LLC,NEW ERA HEALING LLC,585.11,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS66760379,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,9,3,NEW ERA HEALING LLC,NEW ERA HEALING LLC,516.4,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS67800864,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,10,2,NEW ERA HEALING LLC,NEW ERA HEALING LLC,457.45,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00387237,GPOS68797385,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,10,4,NEW ERA HEALING LLC,NEW ERA HEALING LLC,797.13,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS46340132,569,Exact,Closed - Match,True,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,1,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,389.7,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS46340133,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,1,4,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,230.7,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS46340134,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,1,3,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,304.29,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS50682221,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,2,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,303.45,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS50682222,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,2,2,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,650.68,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS51522814,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,3,3,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,399.32,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS51522815,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,3,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,655.35,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS51522816,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,3,2,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,382.99,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS55778183,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,4,4,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,489.44,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS55778184,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,4,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,95.44,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS55778185,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,4,2,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,553.04,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS56356690,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,5,3,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,337.31,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS56356691,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,5,4,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,748.48,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS56356692,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,5,2,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,491.72,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS56356693,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,5,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,336.54,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS60489970,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,6,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,329.42,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS60489971,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,6,2,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,799.2,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS60489972,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,6,3,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,783.85,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS61855809,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,7,2,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,589.57,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS61855810,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,7,3,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,260.26,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS61855811,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,7,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,513.06,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS61855812,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,7,4,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,462.32,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS65323636,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,8,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,372.96,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS65323638,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,8,2,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,526.43,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS65323640,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,8,3,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,397.17,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS65323642,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,8,4,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,500.86,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS66757864,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,9,2,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,256.93,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS66757865,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,9,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,688.95,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS66757866,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,9,4,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,536.18,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS67156645,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,10,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,740.11,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS67768002,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,10,2,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,274.17,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS68353429,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,10,3,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,259.28,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS68759917,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,10,4,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,434.1,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00388052,GPOS68895871,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,11,1,CAR ARTISAN CHOCOLATE,CAR ARTISAN CHOCOLATE,363.51,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS44903054,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,1,4,GENIGEN SKIN,GENIGEN SKIN,126.8,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS44903055,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,1,2,GENIGEN SKIN,GENIGEN SKIN,81.28,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS44903056,569,Exact,Closed - Match,True,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,1,1,GENIGEN SKIN,GENIGEN SKIN,33.73,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS47760113,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,2,4,GENIGEN SKIN,GENIGEN SKIN,11.79,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS47760114,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,2,1,GENIGEN SKIN,GENIGEN SKIN,33.33,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS49342408,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,3,2,GENIGEN SKIN,GENIGEN SKIN,25.26,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS53075381,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,4,2,GENIGEN SKIN,GENIGEN SKIN,32.5,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS53075382,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,4,4,GENIGEN SKIN,GENIGEN SKIN,49.04,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS53075383,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,4,3,GENIGEN SKIN,GENIGEN SKIN,28.94,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS53925268,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,5,4,GENIGEN SKIN,GENIGEN SKIN,47.65,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS53925269,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,5,2,GENIGEN SKIN,GENIGEN SKIN,40.44,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS53925270,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,5,3,GENIGEN SKIN,GENIGEN SKIN,17.6,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS57409845,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,6,2,GENIGEN SKIN,GENIGEN SKIN,48.53,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS57409846,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,6,1,GENIGEN SKIN,GENIGEN SKIN,63.31,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS57409847,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,6,3,GENIGEN SKIN,GENIGEN SKIN,32.64,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS57409848,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,6,4,GENIGEN SKIN,GENIGEN SKIN,26.99,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS60013808,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,7,1,GENIGEN SKIN,GENIGEN SKIN,42.58,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS60013810,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,7,2,GENIGEN SKIN,GENIGEN SKIN,66.04,2026-06-27 15:29:50.465654+00:00
github-28293475922-1-569,LEAD00390562,GPOS60013812,569,Exact,Closed - Match,False,100.0,100.0,100.0,100.0,0.0,0.0,,exact-sql,2026,1,1,2026,7,3,GENIGEN SKIN,GENIGEN SKIN,43.45,2026-06-27 15:29:50.465654+00:00
